news_id,article_title,article_date,event,event_type,url,location_prediction
62f7ce2ed1eafd03bd6ff20c,"670 Posts In Prisons Dept Lying Vacant, Chief Justice Told",2019-07-27T19:00:05.000Z,"He apprised the Chief  Justice of J&K High Court, Justice Gita Mittal about the e-Prisons Management System in which data of prisoners is computerized and shared on a National Portal.",attack,https://kashmirobserver.net/2019/city-news/670-posts-prisons-dept-lying-vacant-chief-justice-told-45116,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff20c,"670 Posts In Prisons Dept Lying Vacant, Chief Justice Told",2019-07-27T19:00:05.000Z,the DGP Prisons said that steps are being taken to modernize the interview rooms and to further streamline interview procedure in the Jails.,attack,https://kashmirobserver.net/2019/city-news/670-posts-prisons-dept-lying-vacant-chief-justice-told-45116,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff20c,"670 Posts In Prisons Dept Lying Vacant, Chief Justice Told",2019-07-27T19:00:05.000Z,"the DGP Prisons also talked about the ongoing e-Courts project and new Jail Manual which are in the final stage.During interaction with inmates, the Chief  Justice of J&K High Court, Justice Gita Mittal took note of the grievances of inmates like non-availability of police escort and shortage of medical/ para medical staff.",attack,https://kashmirobserver.net/2019/city-news/670-posts-prisons-dept-lying-vacant-chief-justice-told-45116,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff20c,"670 Posts In Prisons Dept Lying Vacant, Chief Justice Told",2019-07-27T19:00:05.000Z,inmates also requested for inmates's speedy trial.,attack,https://kashmirobserver.net/2019/city-news/670-posts-prisons-dept-lying-vacant-chief-justice-told-45116,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff20c,"670 Posts In Prisons Dept Lying Vacant, Chief Justice Told",2019-07-27T19:00:05.000Z,"inmates expressed inmates's gratitude to the Chief  Justice of J&K High Court, Justice Gita Mittal for visiting Central Jail here.",attack,https://kashmirobserver.net/2019/city-news/670-posts-prisons-dept-lying-vacant-chief-justice-told-45116,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff20c,"670 Posts In Prisons Dept Lying Vacant, Chief Justice Told",2019-07-27T19:00:05.000Z,"After her address the Chief  Justice of J&K High Court, Justice Gita Mittal inaugurated the Administrative Block.",attack,https://kashmirobserver.net/2019/city-news/670-posts-prisons-dept-lying-vacant-chief-justice-told-45116,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff210,"Mary Kom, Bidhuri stave  off tough challenge to enter finals of President’s Cup",2019-07-27T19:05:47.000Z,agency New Delhi: Six-time World Championships gold medallist Mary Kom and former World Championships bronze medallist Gaurav Bidhuri on Saturday staved off tough challenges in Six-time World Championships gold medallist Mary Kom and former World Championships bronze medallist Gaurav Bidhuri's respective weight categories to make the finals of 23rd President&#8217;s Cup in Labuan Bajo in Indonesia.,murder,http://news.statetimes.in/mary-kom-bidhuri-stave-off-tough-challenge-to-enter-finals-of-presidents-cup/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff210,"Mary Kom, Bidhuri stave  off tough challenge to enter finals of President’s Cup",2019-07-27T19:05:47.000Z,"Apart from Six-time World Championships gold medallist Mary Kom and former World Championships bronze medallist Gaurav Bidhuriformer World Championships bronze medallist Gaurav Bidhuri, nine other Indian boxers also reached the [&#8230;]",murder,http://news.statetimes.in/mary-kom-bidhuri-stave-off-tough-challenge-to-enter-finals-of-presidents-cup/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff211,Won't take legal course as spending 23 years in jail was destiny: Goni,2019-07-27T19:06:26.000Z,Won't take legal course as spending 23 years in jail was destiny: Goni.,strike,http://feedproxy.google.com/~r/KashmirImagesNewspaper/~3/a8akAY6Hwk8/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff211,Won't take legal course as spending 23 years in jail was destiny: Goni,2019-07-27T19:06:26.000Z,"Bhadarwah, Jul 27: Days after a Rajasthan court acquitted him in a 1996 bomb blast case, him said him would not take any legal action for him's wrongful confinement as spending was him's destiny and ""Allah wanted him to teach the inmates inside the jail"".",strike,http://feedproxy.google.com/~r/KashmirImagesNewspaper/~3/a8akAY6Hwk8/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"BHADARWAH — Days after a Rajasthan court acquitted him in a 1996 bomb blast case, him said him would not take any legal action for him's wrongful confinement as it was him's destiny and ""Allah wanted him to teach the inmates inside the jail"".",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Despite heavy downpour, hundreds of people gathered in this township of Doda district on Saturday to welcome him on him's return home after 23 years of imprisonment.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"After reaching him's hometown, him went straight to the main mosque and offered special prayers as thanksgiving.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,him then headed to the graveyard of him's parents.,attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"There, him broke down at the grave of him's mother, who died three years ago after waiting for him.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""For wrongful confinement, him do not hold a grudge against anyone.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,him firmly believe Allah will take care of everything.,attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"The only regret is him could not fulfil him's duty as a son to his mother, who died three years ago after waiting for him,"" him told PTI.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""him remained positive and never let negative thoughts overpower him.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"him kept on reassuring his mother, who died three years ago after waiting for him him will soon come out clean...hope his mother, who died three years ago after waiting for him could be alive today.""",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Early this week, the Rajasthan High Court acquitted six lifers while upholding the death sentence to one and life term to another in connection with a 1996 bomb blast case.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"The six lifers who were freed on Monday by a Jaipur bench of the Rajasthan High Court included five Jammu and Kashmir natives Javed Khan, Latif Ahmed, Mohammad Ali Bhatt, Mirja Nissa Hussain and him.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"The sixth, Rais Beg, is from Agra in Uttar Pradesh.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"A trial court at Bandikui in Dausa district had awarded the death penalty to one person, Abdul Hamid, and life terms to seven others in a 1996 bomb blast case.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""him am a teacher and it was written in him's destiny to go to jail.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Perhaps Allah wanted him to teach inside jail as him continued Islamic teachings to the inmates both at Tihar and Jaipur,"" him said.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Asked whether him would opt for the legal action for his wrongful confinement, him said, ""Not at all, as him said it was in my destiny and him am thankful to Allah him came out alive.""",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"him was arrested in 1996, when him was travelling in the Sabarmati Express along with a group of Islamic preachers and underwent detention in jails in Delhi, Gujarat and Rajasthan.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""A lot has changed in these 23 years.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,The youth has become empowered and informed.,attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"But, from him's experience, him wish to tell The youth: always avoid knee-jerk reaction and do not fall prey to rumours.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Because for The youth's reaction, not only The youth but whole society has to pay for decades,"" him said.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"During him's confinement, him's elder sister Shafiqa, a retired nursing teacher, made all out efforts to secure him's release.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""Goni's elder sister Shafiqa, a retired nursing teacher's died three years back after waiting every day for two decades.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Goni's elder sister Shafiqa, a retired nursing teacher could not even fulfil his mother, who died three years ago after waiting for him's last wish.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"When his mother, who died three years ago after waiting for him was on the death bed, Goni's elder sister Shafiqa, a retired nursing teacher pleaded before authorities and applied thrice for parole but every time authorities turned parole down,"" said Goni's elder sister Shafiqa, a retired nursing teacher.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"Recalling arrested, Goni's elder sister Shafiqa, a retired nursing teacher said police initially branded him a Pakistani national and it took Goni's elder sister Shafiqa, a retired nursing teacher's five years to prove him is an Indian from Doda district of Jammu and Kashmir.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""Goni's elder sister Shafiqa, a retired nursing teacher knocked at the doors of Hurriyat leaders several times for help but Hurriyat leaders outrightly disowned Goni's elder sister Shafiqa, a retired nursing teacher's .",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"The little help we received was only from Anjuman Ulmay-e-hind,"" Goni's elder sister Shafiqa, a retired nursing teacher added.Locals present at him's House were up in arms against the Kashmir leadership and media for apparently not mentioning him and focusing only on the other three persons from the Valley.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"""It's pathetic and unfortunate on the part of Kashmir leadership and some media houses who disowned him and never mentioned him since his release.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,It makes clear the importance of the people of the Valley for Kashmiri leadership and some media houses who disowned Goni and never mentioned him since his release.,attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff213,"Wrongfully Jailed For 23-Yrs,Teacher Breaks Down At Mother’s Grave After Homecoming",2019-07-27T19:08:15.000Z,"The sooner we understand it the better it will be for we,"" social worker Riyaz Ahmed Najar said.",attack,https://kashmirobserver.net/2019/local-news/wrongfully-jailed-23-yrsteacher-breaks-down-mothers-grave-after-homecoming-45117,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff228,"Panic in Kashmir after MHA orders deployment of 10,000 additional  troops",2019-07-27T19:28:42.000Z,"Panic has gripped Kashmir after Union Ministry of Home Affairs (MHA) ordered deployment of 10,000 additional paramilitary force personnel to Kashmir for “maintaining law and order situations” and “strengthening counter-insurgency grid”.",Violence,https://www.greaterkashmir.com/news/front-page-2/panic-in-kashmir-after-mha-orders-deployment-of-10000-additional-troops/?utm_source=rss&utm_medium=rss&utm_campaign=panic-in-kashmir-after-mha-orders-deployment-of-10000-additional-troops,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff229,Probing terror,2019-07-27T19:29:39.000Z,If the new anti-terror laws come into effect New Delhi has made New Delhi's intentions of going tough on the perpetrators of terror from Pakistan soil.,terror,http://news.statetimes.in/probing-terror/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff229,Probing terror,2019-07-27T19:29:39.000Z,In this case India&#8217;s most wanted Hafiz Saeed and Masood Azhar will be the first two individuals to be designated as terrorists.,terror,http://news.statetimes.in/probing-terror/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff229,Probing terror,2019-07-27T19:29:39.000Z,Hafiz Saeed has become an albatross around Pakistan&#8217;s [&#8230;],terror,http://news.statetimes.in/probing-terror/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff22b,10 Pakistani soldiers killed,2019-07-27T19:32:55.000Z,"Unidentified militants attacked Pakistani security forces in the tribal North Waziristan district and the restive Balochistan province on Saturday, killing 10 soldiers, including an officer.",kill,https://www.greaterkashmir.com/news/todays-paper/world-todays-paper/10-pakistani-soldiers-killed/?utm_source=rss&utm_medium=rss&utm_campaign=10-pakistani-soldiers-killed,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff230,Farooq visits Amarnath Yatri Niwas at Pantha Chowk,2019-07-27T19:35:54.000Z,"STATE TIMES NEWS SRINAGAR: Jammu and Kashmir National Conference President, Dr Farooq Abdullah on Saturday visited Amarnath Yatri Niwas at Pantha Chowk, SRINAGAR to take stock of the facilities being provided to Amarnath pilgrims.",strike,http://news.statetimes.in/farooq-visits-amarnath-yatri-niwas-at-pantha-chowk/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff230,Farooq visits Amarnath Yatri Niwas at Pantha Chowk,2019-07-27T19:35:54.000Z,"Jammu and Kashmir National Conference President, Dr Farooq Abdullah interacted with Amarnath pilgrims on the occasion who apprised Jammu and Kashmir National Conference President, Dr Farooq Abdullah about the facilities being provided to Amarnath pilgrims.",strike,http://news.statetimes.in/farooq-visits-amarnath-yatri-niwas-at-pantha-chowk/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff230,Farooq visits Amarnath Yatri Niwas at Pantha Chowk,2019-07-27T19:35:54.000Z,"Jammu and Kashmir National Conference President, Dr Farooq Abdullah [&#8230;]",strike,http://news.statetimes.in/farooq-visits-amarnath-yatri-niwas-at-pantha-chowk/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff233,CRPF celebrates 80th Raising Day,2019-07-27T19:37:22.000Z,"STATE TIMES NEWS JAMMU: The CRPF celebrated The CRPF's 80th Raising day here on Saturday by organising a series of functions and paying floral tributes to the personnel who laid down the personnel who laid down their lives in the service of the nation's lives in the service of the nation, an official said.",kill,http://news.statetimes.in/crpf-celebrates-80th-raising-day/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff233,CRPF celebrates 80th Raising Day,2019-07-27T19:37:22.000Z,"The main function was held at group centre in Bantalab here, where Inspector General [&#8230;]",kill,http://news.statetimes.in/crpf-celebrates-80th-raising-day/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff234,Mid-day meal workers demand regularisation,2019-07-27T19:37:35.000Z,"STATE TIMES NEWS JAMMU: Cooks, working under Mid-day Meal Scheme in the State run government schools, staged protest against the government for not showing the government's serious concern towards Cooks, working under Mid-day Meal Scheme in the State run government schools's demands.",protest,http://news.statetimes.in/mid-day-meal-workers-demand-regularisation/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff234,Mid-day meal workers demand regularisation,2019-07-27T19:37:35.000Z,"Cooks, working under Mid-day Meal Scheme in the State run government schools assembled near exhibition ground and raised slogans in support of their demands.",protest,http://news.statetimes.in/mid-day-meal-workers-demand-regularisation/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff234,Mid-day meal workers demand regularisation,2019-07-27T19:37:35.000Z,"Cooks, working under Mid-day Meal Scheme in the State run government schools alleged that Cooks, working under Mid-day Meal Scheme in the State run government schools have been working on [&#8230;]",protest,http://news.statetimes.in/mid-day-meal-workers-demand-regularisation/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff236,"VDC member shoots self in Ramban, hospitalised",2019-07-27T19:38:37.000Z,"A Village Defence Committee (VDC) member attempted suicide by shooting A Village Defence Committee (VDC) member with a 303 rifle in Ramban district on Saturday, police said.",suicide,https://www.greaterkashmir.com/news/chenab-valley/vdc-member-shoots-self-in-ramban-hospitalised/?utm_source=rss&utm_medium=rss&utm_campaign=vdc-member-shoots-self-in-ramban-hospitalised,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff23e,GMC Drugs Store fire: No progress even after 5 months of inquiry,2019-07-27T19:59:36.000Z,"Two consecutive years drugs worth crores gutted in fire SPECIAL REPORT JAMMU: Five months have passed since the fire at Drugs Store of Government Medical College and Hospital (GMC&#38;H), JAMMU on the night of February17, 2019 and the case was handed over to Crime Branch Jammu by Advisor to Governor K. Vijay Kumar but till [&#8230;]",attack,http://news.statetimes.in/gmc-drugs-store-fire-no-progress-even-after-5-months-of-inquiry/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff23f,Lt Gen Paramjit Singh to be new DGMO of Army,2019-07-27T19:59:51.000Z,"STATE TIMES NEWS New Delhi: Lt Gen Paramjit Singh, who has vast experience in counter-terror operations, will be the next Director General of Military Operations (DGMO) of the Indian Army, official sources said on Saturday.",strike,http://news.statetimes.in/lt-gen-paramjit-singh-to-be-new-dgmo-of-army/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff23f,Lt Gen Paramjit Singh to be new DGMO of Army,2019-07-27T19:59:51.000Z,"Lt Gen Paramjit Singh, who has vast experience in counter-terror operations, will take over as the [&#8230;]",strike,http://news.statetimes.in/lt-gen-paramjit-singh-to-be-new-dgmo-of-army/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff241,"Top Pakistani JeM terrorist, associate killed in Shopian",2019-07-27T20:03:15.000Z,"‘Security forces given free hand’ STATE TIMES NEWS Srinagar: Two terrorists, including a top Jaish-e-Mohammed (JeM) commander from Pakistan responsible for a car blast last month that claimed the lives of two Army jawans, were killed on Saturday in an encounter with security forces in Shopian district, police said.",attack,http://news.statetimes.in/top-pakistani-jem-terrorist-associate-killed-in-shopian/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff241,"Top Pakistani JeM terrorist, associate killed in Shopian",2019-07-27T20:03:15.000Z,"Munna Lahori, a Pakistani national, was [&#8230;]",attack,http://news.statetimes.in/top-pakistani-jem-terrorist-associate-killed-in-shopian/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff243,Lt Gen Paramjit Singh to be new DGMO of Army,2019-07-27T20:18:08.000Z,"New Delhi: Lt Gen Paramjit Singh, who has vast experience in counter-terror operations, will be the next Director General of Military Operations (DGMO) of the Indian Army, official sources said on Saturday.",strike,http://feedproxy.google.com/~r/kashmir-reader/~3/WaZghiRie90/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff243,Lt Gen Paramjit Singh to be new DGMO of Army,2019-07-27T20:18:08.000Z,"Lt Gen Singh, currently serving as General Officer Commanding of the Army&#8217;s Nagrota-based XVI Corps, will take over as the new DGMO on [&#8230;]",strike,http://feedproxy.google.com/~r/kashmir-reader/~3/WaZghiRie90/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff245,Won’t take legal course as spending 23 years in jail was destiny: Goni,2019-07-27T20:19:02.000Z,"Bhadarwah: Days after a Rajasthan court acquitted him in a 1996 bomb blast case, him said him would not take any legal action for him's wrongful confinement as it was him's destiny and &#8220;Allah wanted him to teach the inmates inside the jail&#8221;.",attack,http://feedproxy.google.com/~r/kashmir-reader/~3/9_8oRZ6K6g4/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff245,Won’t take legal course as spending 23 years in jail was destiny: Goni,2019-07-27T20:19:02.000Z,"Despite heavy downpour, hundreds of people gathered in [&#8230;]",attack,http://feedproxy.google.com/~r/kashmir-reader/~3/9_8oRZ6K6g4/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff24a,On Flawed Interpretations and their Political Misuse,2019-07-27T20:22:53.000Z,"Adil Rashid Bhatt There is no philosophical word cheaply abused, by pseudo-protagonists of modernism and pseudo-protagonists of modernism's obsequious followers, than liberalism.",strike,http://feedproxy.google.com/~r/kashmir-reader/~3/pfyqrHJcDcQ/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff24a,On Flawed Interpretations and their Political Misuse,2019-07-27T20:22:53.000Z,"Some take liberalism at liberalism's face value, while as others don’t even grasp liberalism's basic meaning but unabashedly do things under liberalism's shoddy umbrella that are antithetical to core human values and bow down our [&#8230;]",strike,http://feedproxy.google.com/~r/kashmir-reader/~3/pfyqrHJcDcQ/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff253,Mehbooba criticises additional troop deployment,2019-07-27T20:34:11.000Z,"Srinagar: Jammu and Kashmir is a “political problem” which would not be solved by military means, former chief minister Mehbooba Mufti said on Saturday, as former chief minister Mehbooba Mufti criticised the decision to deploy additional 100 companies of central armed police force (CAPF) in Srinagar:.",Violence,http://feedproxy.google.com/~r/kashmir-reader/~3/C138JuFnq58/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff253,Mehbooba criticises additional troop deployment,2019-07-27T20:34:11.000Z,"former chief minister Mehbooba Mufti, also said the Government [&#8230;]",Violence,http://feedproxy.google.com/~r/kashmir-reader/~3/C138JuFnq58/,TO_BE_FILLED
62f7ce2ed1eafd03bd6ff254,News of more troops arriving in Kashmir fuels rumours D-day is imminent,2019-07-27T20:36:59.000Z,"SRINAGAR: A clutch of government orders for additional troops deployment in Kashmir has panicked people, in the midst of rumours that the government is planning to scrap Article 35A very soon.",fight,http://feedproxy.google.com/~r/kashmir-reader/~3/PbTLuCR0wi8/,TO_BE_FILLED
