news_id,news_title,event,location_prediction,village,district,state,date_prediction,event_type,url
62f7ce2ed1eafd03bd6fed75,'Surprised' By India's Reaction: Imran Khan,"""Pak & India can play an important role in the Kashmir dispute"".Pakistan Prime Minister Imran Khan accepted offered.",Pak,,,,2019-07-23T13:42:53.000Z,attack,https://kashmirobserver.net/2019/regional-news/surprised-indias-reaction-imran-khan-44982
62f7ce2ed1eafd03bd6fed75,'Surprised' By India's Reaction: Imran Khan,"""Yes, it would be in the benefit of billions of people if US President Donald Trump's do so to solve the Kashmir issue which “has held the subcontinent hostage for 70 yearsPak & India,"" Pakistan Prime Minister Imran Khan told US President Donald Trump's.",Pakistan,,,,2019-07-23T13:42:53.000Z,attack,https://kashmirobserver.net/2019/regional-news/surprised-indias-reaction-imran-khan-44982
62f7ce2ed1eafd03bd6fed75,'Surprised' By India's Reaction: Imran Khan,"""There are over a billion and quarter people in the subcontinent, over a billion and quarter people in the subcontinent are held hostage to the Kashmir issue which “has held the subcontinent hostage for 70 yearsKashmir, and Pakistan Prime Minister Imran Khan feel that only the most powerful state, headed by US President Donald Trump's, can bring Pak & India together.In response, US President Donald Trump's revealed that India's had also asked US President Donald Trump's to mediate.US President Donald Trump's was with Prime Minister Narendra Modi two weeks ago.",Pak,,,,2019-07-23T13:42:53.000Z,attack,https://kashmirobserver.net/2019/regional-news/surprised-indias-reaction-imran-khan-44982
62f7ce2ed1eafd03bd6fed75,'Surprised' By India's Reaction: Imran Khan,"We talked about the subject and Prime Minister Narendra Modi actually said, 'Would US President Donald Trump's like to be a mediator or arbitrator?'.",US,,,,2019-07-23T13:42:53.000Z,attack,https://kashmirobserver.net/2019/regional-news/surprised-indias-reaction-imran-khan-44982
62f7ce2ed1eafd03bd6fed75,'Surprised' By India's Reaction: Imran Khan,"US President Donald Trump's said where, Prime Minister Narendra Modi said Kashmir, because the Kashmir issue which “has held the subcontinent hostage for 70 years has been going on for many, many years.US President Donald Trump's was surprised to know how long the Kashmir issue which “has held the subcontinent hostage for 70 years has been going on.",US,,,,2019-07-23T13:42:53.000Z,attack,https://kashmirobserver.net/2019/regional-news/surprised-indias-reaction-imran-khan-44982
62f7ce2ed1eafd03bd6fed75,'Surprised' By India's Reaction: Imran Khan,"US President Donald Trump's think they would like to see the Kashmir issue which “has held the subcontinent hostage for 70 years resolved, Pakistan Pakistanwould like to see the Kashmir issue which “has held the subcontinent hostage for 70 years resolve [...] and if US President Donald Trump's can help, US President Donald Trump's would love to become a mediator,"" said US President Donald Trump's.US President Donald Trump's have heard so much about Kashmir; Kashmir's a beautiful place and now we hear only about bombs and bombs there.""",Pakistan,,,,2019-07-23T13:42:53.000Z,attack,https://kashmirobserver.net/2019/regional-news/surprised-indias-reaction-imran-khan-44982
62f7ce2ed1eafd03bd6fed83,US MEDIATION?,offering looks too superfluous especially when America has been asking Pakistan to check the terror industry Pakistan has nurtured against India.,Pakistan,,,,2019-07-23T16:53:12.000Z,terror,http://news.statetimes.in/us-mediation/
62f7ce2ed1eafd03bd6fed83,US MEDIATION?,There have been World Bank sanctions against [&#8230;],Pakistan,,,,2019-07-23T16:53:12.000Z,terror,http://news.statetimes.in/us-mediation/
62f7ce2ed1eafd03bd6fed8d,Batch of 60 Haj pilgrims leave from Udhampur,"Additional Deputy Commissioner, Dr Gurvinderjeet Singh flagged off two buses carrying A batch of 60 Haj pilgrims hailing from various parts of Udhampur district to Srinagar, where from A batch of 60 Haj pilgrims hailing from various parts of Udhampur district will board international flight to Jeddah.",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,2019-07-23T17:45:51.000Z,murder,http://news.statetimes.in/batch-of-60-haj-pilgrims-leave-from-udhampur/
62f7ce2ed1eafd03bd6fed8d,Batch of 60 Haj pilgrims leave from Udhampur,"Assistant Commissioner Revenue, [&#8230;]",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,2019-07-23T17:45:51.000Z,murder,http://news.statetimes.in/batch-of-60-haj-pilgrims-leave-from-udhampur/
62f7ce2ed1eafd03bd6feda5,Two assault cases reported,"As per the details, Karan Singh, resident of Chak Salam lodged a complaint with police that Sant Ram of Chak Salam along with Sant Ram of same area's friends attacked Karan Singh, resident of Chak Salam and snatched cash from Karan Singh, resident of Chak Salam.",Chak Salam,,,,2019-07-23T18:18:54.000Z,attack,http://news.statetimes.in/two-assault-cases-reported-11/
62f7ce2ed1eafd03bd6feda5,Two assault cases reported,Police has registered a case and started [&#8230;],Chak Salam,,,,2019-07-23T18:18:54.000Z,attack,http://news.statetimes.in/two-assault-cases-reported-11/
62f7ce2ed1eafd03bd6feda7,Militancy in J&K Down By 86 Per Cent During Last Decade: MHA,"""(Militant) attacks in the hinterland during the last decade as compared to the previous decade have reduced by 70 per cent from 71 to 21 and the number of (militant) incidents in Jammu and Kashmir Kashmir has reduced by 86 per cent, that is, from 23,290 to 3187,"" said Union Minister of State for Home G Kishan Reddy.Tewari, a former Union Minister, had sought to know whether the number of militant attacks has substantially reduced during the period between April 2009 and June 2019 as compared to the previous decade.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:28:09.000Z,terror,https://kashmirobserver.net/2019/local-news/militancy-jk-down-86-cent-during-last-decade-mha-44983
62f7ce2ed1eafd03bd6feda7,Militancy in J&K Down By 86 Per Cent During Last Decade: MHA,"""As compared to the corresponding period of 2018, the first half of this year witnessed a reduction of 28 per cent in the attacks and an increase of 59 per cent initiated by the security forces against (militants) in Jammu and KashmirKashmir,"" said Union Minister of State for Home G Kishan Reddy.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:28:09.000Z,terror,https://kashmirobserver.net/2019/local-news/militancy-jk-down-86-cent-during-last-decade-mha-44983
62f7ce2ed1eafd03bd6feda7,Militancy in J&K Down By 86 Per Cent During Last Decade: MHA,"""Forces have been taking effective and continuous action in countering (militancy),"" said Union Minister of State for Home G Kishan Reddy.Union Minister of State for Home G Kishan Reddy said government's zero-tolerance policy has led to a reduction in Militant attacks.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:28:09.000Z,terror,https://kashmirobserver.net/2019/local-news/militancy-jk-down-86-cent-during-last-decade-mha-44983
62f7ce2ed1eafd03bd6feda7,Militancy in J&K Down By 86 Per Cent During Last Decade: MHA,"""Close and effective coordination mechanism exists between intelligence and security agencies at the Centre and the state level,"" Union Minister of State for Home G Kishan Reddy said.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:28:09.000Z,terror,https://kashmirobserver.net/2019/local-news/militancy-jk-down-86-cent-during-last-decade-mha-44983
62f7ce2ed1eafd03bd6feda7,Militancy in J&K Down By 86 Per Cent During Last Decade: MHA,"""The Multi-Agency Centre (MAC) has been strengthened and re-organised to enable ""The Multi-Agency Centre (MAC) to function on a 24x7 basis for real-time collation and sharing of intelligence with the central and state agencies concerned,"" Union Minister of State for Home G Kishan Reddy added.Union Minister of State for Home G Kishan Reddy stressed that the National Investigation Agency (NIA) has been strengthened for investigation of militancy-related cases while the states have raised special forces to deal with terror attacks.Union Minister of State for Home G Kishan Reddy said that Central Armed Police Forces and the National Security Guards (NSGs) have also been stationed at different locations to assist the states in dealing with such incidents.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:28:09.000Z,terror,https://kashmirobserver.net/2019/local-news/militancy-jk-down-86-cent-during-last-decade-mha-44983
62f7ce2ed1eafd03bd6feda7,Militancy in J&K Down By 86 Per Cent During Last Decade: MHA,"""The central agencies organise capacity-building programmes for the states's forces regarding intelligence sharing and investigation of terror cases,"" Union Minister of State for Home G Kishan Reddy further said.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:28:09.000Z,terror,https://kashmirobserver.net/2019/local-news/militancy-jk-down-86-cent-during-last-decade-mha-44983
62f7ce2ed1eafd03bd6feda9,"Highway Hassles: Mutton, Poultry Supplies Via Mughal Road","However there was no mention of restrictions on Mughal Road due to ongoing Amarnath yatra.The Divisional Commissioner asked representatives of Kothadhaar Unions to start importing 150 sheep trucks per day and stock up 2500 trucks within a fortnight so that there is no shortage of mutton.It was informed that 40 days of poultry stock is available in Kashmir Division to the consumers.The Divisional Commissioner exhorted upon the representatives of Poultry Unions to start importing one lakh poultry birds per day after a week and stock up 20 lakh poultry birds for the consumers.The Directors of FCS&CA, Sheep & Animal Husbandry and traffic department were directed to monitor the hassle free movement of mutton and poultry supplies to the Valley and send the daily report to The Divisional Commissioner.The Divisional Commissioner asked representatives of Kothadhaar Unions Kothadhaar Unions to start importing 150 sheep trucks per day and stock up 2500 trucks within a fortnight so that there is no shortage of mutton.It was informed that 40 days of poultry stock is available in Kashmir Division to the consumers.The Divisional Commissioner exhorted upon the representatives of Poultry Unions to start importing one lakh poultry birds per day after a week and stock up 20 lakh poultry birds for the consumers.The Directors of FCS&CA, Sheep & Animal Husbandry and traffic department were directed to monitor the hassle free movement of mutton and poultry supplies to the Valley and send the daily report to The Divisional Commissioner.",Kashmir Division,,,,2019-07-23T18:30:43.000Z,molest,https://kashmirobserver.net/2019/local-news/highway-hassles-mutton-poultry-supplies-mughal-road-44984
62f7ce2ed1eafd03bd6fedaa,CRPF Pays Tributes To Jawan On His First Death Anniversary,"Constable Shankar Lal Barala of 23 Bn CRPF, who was killed in a shootout at Karan Nagar, locality of Srinagar, last year was a very brave soldier of 23 Bn CRPF and displayed conspicuous Courage and sacrificed Constable Shankar Lal Barala of 23 Bn CRPF, who was killed in a shootout at Karan Nagar, locality of Srinagar, last year's supreme life in the interest of Country,” a statementfurther reads.While paying tributes to Constable Shankar Lal Barala of 23 Bn CRPF, who was killed in a shootout at Karan Nagar, locality of Srinagar, last year, all Personnel of 23 Bn CRPF gathered at one place and wreath lying Ceremony was observed.According to a statement, Unit Commandant Udai Pratap Singh contacted to the family of Constable Shankar Lal Barala of 23 Bn CRPF, who was killed in a shootout at Karan Nagar, locality of Srinagar, last year and assured the family of Barala for all type of possible assistance in coming days.",Karan Nagar,,,,2019-07-23T18:31:14.000Z,Violence,https://kashmirobserver.net/2019/local-news/crpf-pays-tributes-jawan-his-first-death-anniversary-45028
62f7ce2ed1eafd03bd6fedab,NIA Raids 7 Locations In Valley,"""This is in gross violation of the state policy of prohibition on trade in 'third-party origin goods' through the cross-LoC trade and information indicated that funds are being used for fomenting (militancy) and separatism in Jammu and KashmirKashmir,"" The NIA had said.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:32:33.000Z,rape,https://kashmirobserver.net/2019/local-news/nia-raids-7-locations-valley-44975
62f7ce2ed1eafd03bd6fedac,LOC Traders Under Scanner: NIA Raids 7 Locations In Valley,"""This is in gross violation of the state policy of prohibition on trade in 'third-party origin goods' through the cross-LoC trade and information indicated that funds are being used for fomenting (militancy) and separatism in Jammu and KashmirKashmir,"" The NIA had said.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-23T18:32:33.000Z,rape,https://kashmirobserver.net/2019/local-news/loc-traders-under-scanner-nia-raids-7-locations-valley-44975
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"Twenty-two gram of heroin was recovered from Sunny Kumar, 26 gram from Khurshid Ahmad and 27 gram from Javed Mir.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"Three special police officers have been booked under the Narcotic Drugs and Psychotropic Substances (NDPS) Act, an officer added.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"""the remaining two from Kashmir are engaged in Handwara (police) district of Kashmir and the remaining two from Kashmir's involvement in the FIR has been conveyed to the concerned for necessary action against the remaining two from Kashmir,"" A police spokesman said.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"Need to tackle drug menace before drug menace gets out of hand: Advisor Asking officers to take effective measures to check substance abuse among youth, Advisor termed the menace of drug abuse as an  “emerging threat” which needed to be tackled as soon as possible.Advisor , was speaking at a meeting convened to discuss the steps being taken to address the “grave concern of drug menace in the society,” an official spokesperson said.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"“The need of the hour calls for effective implementation of drug policy against the menace of drug abuse focusing mainly on three components: policing, de-addiction, and prevention.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"The situation should be immediately tackled with a strong response before The situation goes out of hand,” Advisor said and called for a coordinated effort between various stakeholders especially the law enforcement agencies.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,Advisor stressed on the two-pronged strategy to deal with the drug menace- counselling of the youngsters and result-oriented action against drug peddlers and other people associated with the drug menace-.,Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"Highlighting the role of community leaders and parents, Advisor said that every issue has to be addressed with all seriousness jointly by various stakeholders that include the government as well.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"“But the greater responsibility lies on the shoulders of schools, parents and the community leaders so that the growth of the evil is nipped in the bud,” Advisor said.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,Advisor said various government department should undertake a sustained campaigning which would create educate and inform the people about the ill-effects of drugs on society besides NDPS act.The officers during a meeting convened to discuss the steps being taken to address the “grave concern of drug menace in the society informed a meeting convened to discuss the steps being taken to address the “grave concern of drug menace in the society about the various initiatives taken by the respective departments to curb the menace of drug abuse.,Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedbf,3 Cops Arrested With Heroin In Jammu,"Financial Commissioner, Health and Medical Education, Atul Dullo, IGP Crime Mukesh Singh, Medical Superintendent, Institute of Mental Health and Neurosciences Dr Arshad and other senior officers were present in a meeting convened to discuss the steps being taken to address the “grave concern of drug menace in the society.",Miran Sahib,,,,2019-07-23T18:40:10.000Z,strike,https://kashmirobserver.net/2019/local-news/3-cops-arrested-heroin-jammu-45000
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,"21/2019 and 66/2019 under relevant sections of law were registered and investigation in their motorcycle and scooty were initiated,” a police spokesman said.During the course of investigation, officers identified one suspect namely Kiyaas Ahmad War son of Fayaz Ahmad War resident of Baki Aaker Handwara, who admitted to one suspect namely Kiyaas Ahmad War son of Fayaz Ahmad War resident of Baki Aaker Handwara, who admitted to his involvement in both the theft cases's involvement in their motorcycle and scooty.",Baki Aaker Handwara,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,Officers also recovered their motorcycle and scooty and handed their motorcycle and scooty over to their motorcycle and scooty's rightful owners after legal formalities.Meanwhile another complaint was received by Police Station Rajbagh from one person namely Nazrul Islam resident of Kangan Ganderbal stating therein that one person namely Nazrul Islam resident of Kangan Ganderbal has purchased one BMW vehicle from two persons namely Shahid Ahmad and Sahil residents of Kolkata and paid Rs.2.50 lacs for one BMW vehicle.,Kolkata,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,However two persons namely Shahid Ahmad and Sahil residents of Kolkata later stole one BMW vehicle and escaped away from Rajbagh area.A case FIR No.,Kolkata,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,75/2019 under relevant sections of law was registered in Police Station Rajbagh.,Kolkata,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,"During the course of investigation, both the accused persons were arrested and stolen vehicle was recovered from both the accused persons's possession.",Kolkata,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,A  SIT headed by SHO PS Rajbagh was constituted to investigate these cases under the supervision of SDPO Sadder.“Our consistent actions against anti social elements should reassure the community members that we are making every effort to keep our society free of crime.,Kolkata,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc1,3 Held For Thefts,"Police has resolved to act as per law against those who indulge in criminal activities,” a police spokesman said.",Kolkata,,,,2019-07-23T18:40:20.000Z,crime,https://kashmirobserver.net/2019/city-news/3-held-thefts-44998
62f7ce2ed1eafd03bd6fedc2,"‘Over 3,000 Rape Cases In 10 Years In J&K’","237 rape incidents jumped to 277 in 2011 while The number of such incidents further increased to 303 in 2012 and The number of such incidents rose to 378 in 2013.However, The number of such incidents saw a slight decrease to 354 in 2014 while The number of such incidents declined to 315 incidents in 2015 and to 275 in 2016.The rape cases saw an increase again in 2017 when 317 cases were registered by the police and The number of such incidents again rose to 354 in 2018.As per figures, of 3542018, 55  were registered in Jammu followed by 29 incidents in Rajouri, 27 in Udhampur, 22 in Reasi, 20 in Poonch, 16 in Ramban, 14 in Kathua, 12 in Doda, nine in Kishtiwar and seven in Samba.In Kashmir, 21 rape cases were registered in Budgam district followed by 20 rape incidents in Anantnag district, 18 in SRINAGAR, 17 in Kupwara, 15 in Kulgam, 11 in Sopore, 10 in Baramulla, seven each in Bandipora and Ganderbal, five each in Awantipora and Leh, three each in Pulwama and Shopian, while one rape case was registered by police in Handwara.",Baramulla,Baramulla,Baramula,JAMMU & KASHMIR,2019-07-23T18:40:24.000Z,rape,https://kashmirobserver.net/2019/local-news/over-3000-rape-cases-10-years-jk-44988
62f7ce2ed1eafd03bd6fedc3,"‘Over 3,000 Rape Cases Reported In 10 Years In J&K’","237 rape incidents jumped to 277 in 2011 while The number of such incidents further increased to 303 in 2012 and The number of such incidents rose to 378 in 2013.However, The number of such incidents saw a slight decrease to 354 in 2014 while The number of such incidents declined to 315 incidents in 2015 and to 275 in 2016.The rape cases saw an increase again in 2017 when 317 cases were registered by the police and The number of such incidents again rose to 354 in 2018.As per figures, of 3542018, 55  were registered in Jammu followed by 29 incidents in Rajouri, 27 in Udhampur, 22 in Reasi, 20 in Poonch, 16 in Ramban, 14 in Kathua, 12 in Doda, nine in Kishtiwar and seven in Samba.In Kashmir, 21 rape cases were registered in Budgam district followed by 20 rape incidents in Anantnag district, 18 in SRINAGAR, 17 in Kupwara, 15 in Kulgam, 11 in Sopore, 10 in Baramulla, seven each in Bandipora and Ganderbal, five each in Awantipora and Leh, three each in Pulwama and Shopian, while one rape case was registered by police in Handwara.",Baramulla,Baramulla,Baramula,JAMMU & KASHMIR,2019-07-23T18:40:24.000Z,rape,https://kashmirobserver.net/2019/local-news/over-3000-rape-cases-reported-10-years-jk-44988
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"During the hearing of a Public interest litigation before a division bench of the high court, additional advocate general B.",SRINAGAR,,,,2019-07-23T18:42:18.000Z,attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"“We request a division bench of the high court to expeditiously decide a plea seeking a ban on the use of pump action guns to control protestors and pass order preferably within six weeks,” A bench of the Supreme Court, led by Chief Justice of India Ranjan Gogoi, said.The Jammu and Kashmir Bar Association had filed a petition before the high court in 2016 seeking a ban on the use of pump action guns.",India,,,,2019-07-23T18:42:18.000Z,attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"After the high court turned down a petition, The Jammu and Kashmir Bar Association approached the high court.",India,,,,2019-07-23T18:42:18.000Z,attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,The Jammu and Kashmir Bar Association contended that the high court should have waited or called for the report of an expert committee for exploring alternatives to these weapons before passing the high court's judgement.,India,,,,2019-07-23T18:42:18.000Z,attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"""The spokesman identified three militants of Hizbul Mujahideen outfit as Asif Iqbal Dar & Shahid Hassan Dar residents of Soura and Rasheed Lateef Mir resident of Barzulla.",Barzulla,,,,2019-07-23T18:56:09.000Z,crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"“three militants of Hizbul Mujahideen outfit were affiliated with Hizbul Mujahideen outfit and were wanted by law for three militants of Hizbul Mujahideen outfit's complicity in a series of militant crimes,” ""The spokesman said.Incriminating materials which include ammunition, live rounds were recovered from three militants of Hizbul Mujahideen outfit's possession.",Barzulla,,,,2019-07-23T18:56:09.000Z,crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,Police has registered a case under relevant sections of law in this regard.,Barzulla,,,,2019-07-23T18:56:09.000Z,crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"Further investigation in the matter is going on, ""The spokesman said.“As per police records three militants of Hizbul Mujahideen outfit had history of crime records and were involved in planning and executing several crimes in J&K along with three militants of Hizbul Mujahideen outfit's associates.",Barzulla,,,,2019-07-23T18:56:09.000Z,crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,During investigation it was learnt that Junaid Shehrai commander of HM was part of Hizbul Mujahideen outfit.,Barzulla,,,,2019-07-23T18:56:09.000Z,crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"Hizbul Mujahideen outfit were involved in attack on SPO Romaan at Chana Pora on 27/3/2019 in which SPO Romaan sustained injuries besides grenade throwing incidents in Jammu and SRINAGAR,” ""The spokesman said.",Barzulla,,,,2019-07-23T18:56:09.000Z,crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedf1,5 JK residents freed by Raj HC in Samleti bomb blast case,"JAIPUR: The Rajasthan High Court has acquitted six lifers while upholding the death sentence to one and the life term to another in the 23-year-old case of bomb blast in a bus at Samleti in Dauisa district, in which 14 persons were killed.",Samleti,,,,2019-07-23T19:39:19.000Z,attack,http://feedproxy.google.com/~r/kashmir-reader/~3/jFWB55-Hzws/
62f7ce2ed1eafd03bd6fedf1,5 JK residents freed by Raj HC in Samleti bomb blast case,six lifersJAIPUR,Samleti,,,,2019-07-23T19:39:19.000Z,attack,http://feedproxy.google.com/~r/kashmir-reader/~3/jFWB55-Hzws/
62f7ce2ed1eafd03bd6fedf7,24 seats of J&K Assembly vacant as they fall in PaK: MoS Home,"According to section 47 of the Constitution of Jammu and Kashmir, [&#8230;]",Pakistan,,,,2019-07-23T19:45:00.000Z,strike,http://feedproxy.google.com/~r/kashmir-reader/~3/IFJf3KX-qi8/
62f7ce2ed1eafd03bd6fedfd,Bill to amend POCSO Act with death penalty for child rape introduced in RS,"Moving the Protection of Children from Sexual Offences (Amendment) Bill, 2019, Union Women and Child Development [&#8230;]",Rajya Sabha,,,,2019-07-23T19:49:54.000Z,attack,http://news.statetimes.in/bill-to-amend-pocso-act-with-death-penalty-for-child-rape-introduced-in-rs/
62f7ce2ed1eafd03bd6fee10,"‘Ready to assist’, but Kashmir a bilateral issue: US",The Trump administration also said Pakistan taking “sustained and irreversible” steps against terrorism was key to a successful dialogue with India.,Pakistan,,,,2019-07-23T20:07:34.000Z,kill,http://feedproxy.google.com/~r/kashmir-reader/~3/yyqWP5zvpxU/
62f7ce2ed1eafd03bd6fee10,"‘Ready to assist’, but Kashmir a bilateral issue: US",[&#8230;],Pakistan,,,,2019-07-23T20:07:34.000Z,kill,http://feedproxy.google.com/~r/kashmir-reader/~3/yyqWP5zvpxU/
62f7ce2ed1eafd03bd6fee46,Pol parties welcome Trump’s offer to mediate on Kashmir issue,"Soon after the US President Donald Trump's made the US President Donald Trump's statement that he is ""ready to mediate between India and Pakistan"" to resolve the Kashmir issueKashmir, political heads of different parties termed the US President Donald Trump's statement that he is ""ready to mediate between India and Pakistan"" to resolve the Kashmir issue a positive development to end the Kashmir issue.",India,,,,2019-07-24T01:30:00.000Z,fight,http://risingkashmir.com/news/pol-parties-welcome-trumps-offer-to-mediate-on-kashmir-issue
62f7ce2ed1eafd03bd6fee4f,Generic medicines,This refers to the issue of generic drugs and the demand of an inquiry to find out the efficacy of generic drugs quoting recent book-study that Indian drug manufacturers were producing quality generic medicines for US and European countries with sub-standard generic medicines marketed in domestic market.,US,,,,2019-07-24T01:30:00.000Z,strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,Companies exporting generic medicines should be checked and required to file affidavits that generic medicines for domestic and foreign markets are of the same quality.,US,,,,2019-07-24T01:30:00.000Z,strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,Such a mention may otherwise also not be baseless where generic medicines in India have Maximum-Retail-Price MRP printed at exorbitant profit-margin up to 400 percent over the ex-factory price.,India,,,,2019-07-24T01:30:00.000Z,strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,Looting general public through cheap-considered generic medicines must not be allowed.,India,,,,2019-07-24T01:30:00.000Z,strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,High profit-margin is also evident from the fact that many companies selling medicines online have emerged giving heavy discounts of up to 25-percent on medicines that too bearing heavy cost of packing and home-delivery.,India,,,,2019-07-24T01:30:00.000Z,strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,NPPA must devise a profit-formula for all drugs including generic medicines rather than differentiating by having various categories of medicines where price-regulation is applicable only for some limited drugs.,India,,,,2019-07-24T01:30:00.000Z,strike,http://risingkashmir.com/news/generic-medicines
